20:32:40.938240,64
20:32:41.063036,52
20:32:41.175842,33
20:32:41.303990,3
20:32:41.431503,25
20:32:41.556472,0
20:32:41.680082,12
20:32:41.799887,68
20:32:41.923888,55
20:32:42.034502,47
20:32:42.145705,17
20:32:42.267951,28
20:32:42.391481,58
20:32:42.516817,99
20:32:42.627815,14
20:32:42.743696,91
20:32:42.855595,38
20:32:42.974984,57
20:32:43.100001,17
20:32:43.223983,72
20:32:43.357917,68
20:32:43.474710,83
20:32:43.586751,68
20:32:43.698053,3
20:32:43.814879,12
20:32:43.941081,95
20:32:44.060888,68
20:32:44.177521,0
20:32:44.289038,65
20:32:44.405440,0
20:32:44.521001,54
20:32:44.647246,28
20:32:44.818047,45
20:32:44.933449,79
20:32:45.045572,25
20:32:45.176046,22
20:32:45.302134,71
20:32:45.431545,63
20:32:45.558337,60
20:32:45.670588,17
20:32:45.790026,92
20:32:45.916314,11
20:32:46.050950,64
20:32:46.162785,29
20:32:46.273096,76
20:32:46.391834,72
20:32:46.502623,86
20:32:46.611408,38
20:32:46.728579,81
20:32:46.849240,56
20:32:46.983417,16
20:32:47.102621,73
20:32:47.226959,3
20:32:47.353205,31
20:32:47.480874,77
20:32:47.598535,71
20:32:47.725509,5
20:32:47.856800,32
20:32:47.975864,36
20:32:48.107653,48
20:32:48.231832,75
20:32:48.353773,76
20:32:48.480972,99
20:32:48.678954,62
20:32:48.813861,7
20:32:48.929355,9
20:32:49.064351,86
20:32:49.184320,98
20:32:49.320750,29
20:32:49.431715,81
20:32:49.580639,7
20:32:49.698759,79
20:32:49.831766,64
20:32:49.963510,52
20:32:50.082586,10
20:32:50.200153,37
20:32:50.335726,44
20:32:50.452783,20
20:32:50.582790,43
20:32:50.706960,77
20:32:50.829088,70
20:32:50.966165,36
20:32:51.093317,20
20:32:51.218378,88
20:32:51.345536,38
20:32:51.475277,7
20:32:51.589486,51
20:32:51.715602,44
20:32:51.838683,75
20:32:51.964931,69
20:32:52.109278,27
20:32:52.220035,28
20:32:52.359801,2
20:32:52.483379,15
20:32:52.607872,90
20:32:52.736199,46
20:32:52.854803,69
20:32:52.983360,68
20:32:53.170572,37
20:34:35.119817,99
20:34:35.232242,5
20:34:35.362451,19
20:34:35.473098,31
20:34:35.588835,86
20:34:35.703612,65
20:34:35.817225,14
20:34:35.942913,30
20:34:36.069560,76
20:34:36.184313,71
20:34:36.297683,15
20:34:36.410961,43
20:34:36.537707,61
20:34:36.652819,74
20:34:36.770617,15
20:34:36.885748,29
20:34:36.995423,36
20:34:37.105081,12
20:34:37.222435,91
20:34:37.334636,51
20:34:37.445977,17
20:34:37.557662,3
20:34:37.676525,93
20:34:37.800072,80
20:34:37.923643,40
20:34:38.041898,59
20:34:38.171095,56
20:34:38.290307,79
20:34:38.411268,62
20:34:38.528947,31
20:34:38.646223,39
20:34:38.776317,34
20:34:38.895614,61
20:34:39.009898,85
20:34:39.136593,16
20:34:39.255087,22
